z [m],T [K],M [kg/m2/s],Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.021421875,1888.0506646293456,0.4280810415090343,0.0009373057128867396,0.00023198048900730805,0.0017685170337076233,0.02803133140010171,0.00437368813542973,0.11039844001438799,9.488729914032298e-06,4.186380191262513e-07,6.727431822107277e-08,1.0305965916407718e-07,4.3796912771837447e-07,5.575817556921851e-08,6.827735429058817e-06,1.79223429699915e-05,0.0361991162920328,0.09159018110909942,1.198320670594723e-06,6.570305071095148e-06,1.4969795530612302e-07,9.74010189973469e-09,1.563118507580078e-07,5.137037106140689e-09,9.290207531466448e-07,3.926343249474398e-08,3.167822485946107e-07,4.2825294263620973e-10,1.1586558226935054e-09,2.393560284139829e-07,1.1600120509470273e-06,1.1893495695111464e-08,1.8705588225350614e-08,1.2030395022492878e-08,6.6165496471873735e-09,5.999605685053789e-09,1.0196454351755331e-08,2.205861831345277e-05,5.165701217567084e-09,1.745197536351483e-07,7.1527934531418155e-09,4.07058635411504e-09,1.1144891465590929e-06,2.3434824772459917e-11,3.0998544049273705e-10,1.0637854834632104e-08,4.232817386561287e-09,2.1045314407033542e-07,3.5149019374190855e-08,0.726399612062295,0.0,4.8070838071594344e-14,1.1080301386358663e-13,3.506288177258174e-09,3.693918675466673e-08
0.02143359375,1892.2752230885726,0.4280810415090343,0.0009272851191777358,0.00023335783474049361,0.001785706795839207,0.027322554267350814,0.004436636985256919,0.11045053458364881,9.102309415357292e-06,4.1374193904433417e-07,4.7880262587783704e-08,7.122064176867465e-08,2.98174453479159e-07,3.8072575012979555e-08,4.602479392236718e-06,1.1953446801155858e-05,0.03531419821126086,0.09315454064206698,8.367109691423458e-07,4.439624397440422e-06,1.0233773582435087e-07,6.546389538490276e-09,1.0403772152881804e-07,3.376730602876755e-09,5.95768134662071e-07,2.326525984777204e-08,1.8443862082594476e-07,1.9943229855084526e-10,5.066873832969352e-10,1.5777857492027032e-07,7.6575477750001e-07,7.80986684017603e-09,1.6411014827659608e-08,1.097088134996141e-08,5.884201180492579e-09,5.287963706227361e-09,1.0292151041225612e-08,2.2417794349792685e-05,5.210618648479003e-09,1.7635608152323213e-07,6.708890884196505e-09,3.66788083556413e-09,9.864682930752856e-07,1.830932572319733e-11,2.1141430730399912e-10,8.355722410207417e-09,3.809243074228093e-09,1.861189225970213e-07,3.145642202787226e-08,0.7263175317686216,0.0,1.551932709797565e-14,3.4762366796150837e-14,2.056880074665867e-09,2.1233059539601553e-08
0.0214453125,1896.3305043961047,0.4280810415090343,0.000918856589377278,0.000234254177034891,0.001797390726695266,0.026690667747168682,0.004489686802777982,0.1104859971687559,8.783447054535933e-06,4.088726971429091e-07,3.3564068337544877e-08,4.860607748436892e-08,2.0094974856137847e-07,2.5703308374938503e-08,3.0746500303135616e-06,7.898676150779912e-06,0.034481888495423725,0.09461562814348994,5.83947102197533e-07,2.970260524645266e-06,6.918796582839118e-08,4.358719915412875e-09,6.863525203365968e-08,2.180205815839993e-09,3.7622057566516707e-07,1.347530155056711e-08,1.0512048411347519e-07,8.981707639022312e-11,2.098861378506668e-10,1.0245968258352722e-07,4.993000510024193e-07,5.048267448565457e-09,1.448674101857725e-08,1.0000645763889004e-08,5.22842358103018e-09,4.66228410705318e-09,1.036568386972487e-08,2.2755080626753475e-05,5.253852715430734e-09,1.778937463872476e-07,6.303778850377998e-09,3.2938710051451505e-09,8.718222110538818e-07,1.4686170185424728e-11,1.4249501654496754e-10,6.53420975090233e-09,3.419935389951191e-09,1.644714875457628e-07,2.8078418418769594e-08,0.726236275013898,0.0,4.454469606981242e-15,9.683792132117115e-15,1.1819916774553906e-09,1.194279663336586e-08
0.021468749999999998,1903.9993927652783,0.4280810415090343,0.0009059761026895733,0.00023479034922597506,0.001806893863534029,0.025624984613784915,0.004570362932799221,0.1105209174997477,8.290583995069947e-06,3.991072180631498e-07,1.6705255239693636e-08,2.3328806692895004e-08,9.487254080285478e-08,1.2157058915834409e-08,1.4323372369338083e-06,3.6103052349192253e-06,0.032972294333433856,0.09724361857709801,3.06097930909848e-07,1.3831996822600712e-06,3.2782323425221196e-08,2.018748600156844e-09,3.1310048394871456e-08,9.502080320061132e-10,1.5825425635897064e-07,4.939348062843176e-09,3.769231255519357e-08,2.2955341149361205e-11,4.636077526775141e-11,4.5081428072886804e-08,2.222919862820031e-07,2.204439022638452e-09,1.1570403322365e-08,8.328743561920172e-09,4.130138801178656e-09,3.6401511474048727e-09,1.045412929829633e-08,2.3371109223273774e-05,5.333996312538901e-09,1.8017677600672017e-07,5.608981698376683e-09,2.6399231272310574e-09,6.800864237360455e-07,1.0122159831220098e-11,6.6789943836387e-11,4.0189679667488705e-09,2.7462902147142673e-09,1.2857753818815857e-07,2.2277761906785698e-08,0.7260796100250304,0.0,6.176297626872458e-16,1.2895464986296587e-15,4.2850872566826315e-10,4.214204864595348e-09
0.021492187499999996,1911.199659387593,0.4280810415090343,0.000896619417772141,0.000234074953001604,0.0018037478041697907,0.024751268834286213,0.004626662966672453,0.11053416053914576,7.906517620777431e-06,3.8930037695503024e-07,8.074896686936546e-09,1.0973658969630163e-08,4.416709014854945e-08,5.652778659278912e-09,6.593229838365127e-07,1.630690363269041e-06,0.03164847233543192,0.09953418031291766,1.721099783968045e-07,6.351967669775033e-07,1.5267273596711744e-08,9.227342470095586e-10,1.4128913715442351e-08,4.0367535803047056e-10,6.532133773134468e-08,1.7769086302481146e-09,1.3330583199027864e-08,5.996054614063611e-12,1.0017354796140178e-11,1.945138007676284e-08,9.732464838562599e-08,9.4210516510588e-10,9.480739206701353e-09,6.973905848596411e-09,3.2625223326442204e-09,2.8515850739437393e-09,1.0483033872912796e-08,2.392678951288761e-05,5.406745009643179e-09,1.81687812478624e-07,5.048509868287649e-09,2.1001767954608566e-09,5.289940570779747e-07,7.267932485301709e-12,3.074144858278421e-11,2.4477214278490817e-09,2.1958246427238863e-09,1.0047704543682712e-07,1.758743037495256e-08,0.7259343145009086,0.0,8.427136355680938e-17,1.693952375123993e-16,1.5335659912153554e-10,1.4717721744779424e-09
0.021515624999999997,1917.9983193814521,0.4280810415090343,0.0008895002135970083,0.0002324377187941797,0.0017920007288535836,0.024021938180546234,0.00466518321551605,0.11054210821536285,7.589313748332498e-06,3.7959519795284883e-07,3.67004058094914e-09,4.88239255889993e-09,1.9536648648487543e-08,2.4912835521201636e-09,2.8876524185959985e-07,6.999689261234665e-07,0.030491333890575605,0.10152771277096921,1.0617924841209275e-07,2.775384072148572e-07,6.742975281757065e-09,4.0107262713501515e-10,6.075246706670979e-09,1.5913681449616414e-10,2.514286146850261e-08,5.822618918247145e-10,4.3086233415027026e-09,1.4600953923437485e-12,1.8393317802279004e-12,7.86412054997397e-09,4.022525047294293e-08,3.7589394277464135e-10,7.951744792850888e-09,5.888901526654347e-09,2.580674922674548e-09,2.242676472608758e-09,1.0466739072449333e-08,2.4434562702171832e-05,5.474045920900858e-09,1.826397584910408e-07,4.601274539570437e-09,1.6621767899167527e-09,4.1079147175992887e-07,5.3225807300544356e-12,1.340544748974504e-11,1.468290818285944e-09,1.7515343397754988e-09,7.857401789874886e-08,1.3843811999134873e-08,0.7258031562118165,0.0,9.193793608227721e-18,1.7785697321596853e-17,5.058271049263347e-11,4.711501102636955e-10
0.0215625,1930.5339948998637,0.4280810415090343,0.0008792250690741848,0.00022716607899962937,0.0017514154151661676,0.02289129455682898,0.0047032381542437465,0.11057253051825675,7.084354978005033e-06,3.6090572088048964e-07,9.36592787914781e-10,1.2268957310212717e-09,4.9145627907937305e-09,6.199912064651887e-10,7.138569760324417e-08,1.6756426265276997e-07,0.028618102696641102,0.10473601469162439,6.379975916599092e-08,6.822796345579438e-08,1.6804768589578753e-09,9.783813726334828e-11,1.4603993609366365e-09,3.405164480817208e-11,5.199964777522669e-09,9.753540990898239e-11,7.125217521821853e-10,1.8059400227439232e-13,1.4495457954414526e-13,1.7452472957612475e-09,9.201608179788635e-09,8.221211835532944e-11,6.046961824528713e-09,4.384153859045705e-09,1.6585984126135514e-09,1.4349455566185175e-09,1.033210821529453e-08,2.533589106139969e-05,5.598311080308216e-09,1.833804101145867e-07,3.985294008238472e-09,1.0521480862449023e-09,2.525543216447161e-07,3.0042217452242526e-12,3.2486015832717106e-12,5.832794651369508e-10,1.1328482106553994e-09,4.9311725947403725e-08,8.716281435667269e-09,0.7255873024238784,0.0,4.305639134477726e-19,8.0309122406704315e-19,8.549749722437678e-12,7.799887449870742e-11
0.021609375,1941.9484137244142,0.4280810415090343,0.0008703780351268246,0.00022054115663899457,0.0017011118235432205,0.02201756848629862,0.0047127903942945585,0.11064804852437268,6.674700841841472e-06,3.437162579259134e-07,2.3432701091341525e-10,3.0580661573545954e-10,1.2349446198593522e-09,1.5351524320136226e-10,1.7640864654885074e-08,4.0119069174678174e-08,0.027169352552099547,0.10720658611024192,5.0126086835162676e-08,1.6835535218978147e-08,4.1627189761047305e-10,2.3832261994386698e-11,3.5201967571912124e-10,7.226274308666997e-12,1.0763468713034828e-09,1.630981123175778e-11,1.1843600315951972e-10,2.4629337096664252e-14,1.125382043074671e-14,3.8869356686059843e-10,2.1066304473965383e-09,1.7979941751739234e-11,4.925644051023797e-09,3.420034937373457e-09,1.0829191689044781e-09,9.375334934350832e-10,1.0121364541053983e-08,2.6141632996723518e-05,5.719331932622344e-09,1.8347279195624376e-07,3.5930075327795073e-09,6.616873766221477e-10,1.5539212002514786e-07,1.7131495599096176e-12,7.840965352199096e-13,2.3256558842663905e-10,7.324835464875717e-10,3.118895700670463e-08,5.483946390871407e-09,0.7254199247208242,0.0,2.0043847085837393e-20,3.6313798131262575e-20,1.467911295656423e-12,1.308503330202384e-11
0.02165625,1952.4103472255865,0.4280810415090343,0.0008614270323848104,0.00021330587929022766,0.0016474131181417404,0.021309817432071002,0.004705721301039557,0.11077012292343962,6.327705771997134e-06,3.28168841022644e-07,5.055808412597631e-11,6.6350663693293e-11,2.714717351890678e-10,3.318714497644528e-11,3.8164659892641185e-09,8.410067426718278e-09,0.026037432829889563,0.10912745102612088,4.3916714956623205e-08,3.726398610867763e-09,9.010108482398031e-11,5.094309219042213e-12,7.474834735189135e-11,1.3195187520876624e-12,1.929201407829621e-10,2.297816116469856e-12,1.6661494247004817e-11,3.039702653443679e-15,7.13066797075568e-16,7.562520500206897e-11,4.2561245134417144e-10,3.41265846921473e-12,4.245959437124886e-09,2.790839523912366e-09,7.18014141727052e-10,6.240288160547041e-10,9.869309101312433e-09,2.6882456313864527e-05,5.8417632896905115e-09,1.833547548990606e-07,3.339108418526221e-09,4.122926279047025e-10,9.521908378194471e-08,9.762099637568177e-13,1.6525853753904855e-13,8.885652019498374e-11,4.713562067483318e-10,1.977990515014496e-08,3.4345239229009062e-09,0.7252933787642961,0.0,7.337913501507081e-22,1.3009365140093194e-21,2.1978425802469622e-13,1.887196342139161e-12
0.02175,1970.8739674314056,0.4280810415090343,0.0008416624409039857,0.00019830888361801715,0.0015395050788749468,0.02022796971146287,0.004661879061118447,0.1111309930367267,5.764221528814152e-06,3.0161461958610036e-07,5.2056070099123e-12,7.038734312250075e-12,2.982359642279458e-11,3.5259527469011035e-12,4.0724948316127014e-10,8.571048045366391e-10,0.02447606790533611,0.11174982682972276,3.72185469988877e-08,4.964297930551068e-10,9.561935448557277e-12,5.322905119028263e-13,7.768282152889775e-12,1.180402522219337e-13,1.6868022166540174e-11,1.5040160065638873e-13,1.1023536799813652e-12,1.783770458350372e-16,2.1308032029751582e-17,7.370797311889842e-12,4.281428338589054e-11,3.269599317722162e-13,3.6345065945939957e-09,2.136822744758304e-09,3.700420268742018e-10,3.24658228638948e-10,9.305939119184316e-09,2.8227566316956088e-05,6.09762546021555e-09,1.831540375962798e-07,3.0858904976160602e-09,1.7825210834441842e-10,4.0285781818307605e-08,3.597376604635376e-13,1.6686517699060374e-14,1.9761347088744163e-11,2.1853107842219178e-10,8.99080049408896e-09,1.512032267750649e-09,0.7251391952328808,0.0,1.1824006428863298e-23,2.0595082834003185e-23,1.5438321955176953e-14,1.3143145565816884e-13
0.02184375,1986.9937358084173,0.4280810415090343,0.0008200673699931428,0.0001840182614472116,0.0014387288034574137,0.019372933112335084,0.004601180052635782,0.11156274968293603,5.3054981809203505e-06,2.797582254264374e-07,5.473589054801231e-13,7.67201206597743e-13,3.3757568785290517e-12,3.857710306634423e-13,4.483827922168577e-11,9.028861669397346e-11,0.023404828327460176,0.11353310506081311,3.2480431724687375e-08,1.4781783273373177e-10,1.0478015234331775e-12,5.747600985890697e-14,8.373262618810586e-13,1.0951116382697314e-14,1.5436533805194102e-12,1.0149948931764184e-14,7.569299786040814e-14,1.1156505845643269e-17,7.887340873571176e-19,7.563329224538146e-13,4.489377761532182e-12,3.2784680728675075e-14,3.3932333880299886e-09,1.7937259291672068e-09,2.1596065518179573e-10,1.91286374558091e-10,8.740336881213091e-09,2.9471654491081468e-05,6.3662630807129755e-09,1.8330630443364059e-07,2.960117976785167e-09,7.814235475199486e-11,1.7428088462891585e-08,1.3656128826220174e-13,1.7426685196385154e-15,4.654552235633761e-12,1.031444876545292e-10,4.213450899163636e-09,6.800914256839471e-10,0.7250470701757378,0.0,1.9652104170432854e-25,3.3664366534763256e-25,1.165279046097106e-15,9.632778682891234e-15
0.0219375,2001.2516068017842,0.4280810415090343,0.0007978617072900422,0.0001709058299766874,0.0013468890012157287,0.01865816473726681,0.004532634405759118,0.1120165897100874,4.919634868899788e-06,2.6148806379755924e-07,5.94011322131626e-14,8.591914506452271e-14,3.9284978687665864e-13,4.346489885176678e-14,5.087209141633285e-12,9.840509751152e-12,0.02261543331360627,0.11483480635539524,2.876942014150251e-08,1.0348956015928878e-10,1.2245761460707333e-13,6.471890670342875e-15,9.363496507208992e-14,1.0574789390209124e-15,1.4794686029148824e-13,7.093622537212681e-16,5.3959348712261754e-15,7.348283680665937e-19,3.779224428427189e-20,8.128045051654534e-14,4.90517307551821e-13,3.426927655092216e-15,3.3039647038363207e-09,1.5870460903508294e-09,1.4551950374004766e-10,1.300608393730523e-10,8.203308403042681e-09,3.064615163741945e-05,6.643777666361837e-09,1.8374533266335176e-07,2.8888207304396805e-09,3.4827630539275844e-11,7.708227123166083e-09,5.343069503847715e-14,1.8800874932357036e-16,1.1593245926804524e-12,4.950292683302631e-11,2.028025863098735e-09,3.1279458147419125e-10,0.7249906420030905,0.0,3.394145454698706e-27,5.6936102549177585e-27,9.50000034824175e-17,7.419318984394682e-16
0.02203125,2013.9904942636635,0.4280810415090343,0.0007759159885262619,0.00015907172357184466,0.0012638944918579057,0.018038176557284267,0.004460719064608463,0.11246491964561367,4.5881465373298625e-06,2.459812450338126e-07,6.869641593024298e-15,9.94203031353982e-15,4.712973463301028e-14,5.057682652997228e-15,5.953572971594846e-13,1.109575565612284e-12,0.021991913144899993,0.11585399253022811,2.5746019653953663e-08,9.32943674781336e-11,1.8417566937670533e-14,8.066405285253616e-16,1.0919865011029665e-14,1.0646813116588176e-16,1.484600029017774e-14,5.144814546255632e-17,3.990796779199037e-16,5.060240378942628e-20,2.2281458943694666e-21,9.127157163349084e-15,5.575671783746062e-14,3.729414620317446e-16,3.2797821640751348e-09,1.44511760997538e-09,1.1253504039447903e-10,1.0180311356676145e-10,7.706291796176904e-09,3.1767573971224576e-05,6.926633662043265e-09,1.8435270641582383e-07,2.8415663602474826e-09,1.5800694462444436e-11,3.483340811318762e-09,2.152921909941918e-14,2.1044638986284877e-17,3.0450845288207547e-13,2.4148406915015215e-11,1.0021891170481702e-09,1.4743066805188552e-10,0.7249545578808817,0.0,6.317566017071847e-29,9.9655354991439e-29,8.362925490366564e-18,5.992273180285173e-17
0.022125,2025.4629233149585,0.4280810415090343,0.0007547285850650499,0.00014846471011620359,0.0011890675109295472,0.017487046535310555,0.004387892073109106,0.1128937832963819,4.299272423384833e-06,2.326438160152492e-07,9.4123141294161e-16,1.2227755515293251e-15,5.923619597210676e-15,6.174928756791433e-16,7.243588077713388e-14,1.2946323904239916e-13,0.021469504620775747,0.1167018012533835,2.3223700629655034e-08,8.769626986509215e-11,5.8813570877559545e-15,1.5013604230480096e-16,1.3938267044108795e-15,1.118142100391052e-17,1.5585265929919979e-15,3.876110898833235e-18,3.058717619656732e-17,3.629041771081017e-21,1.5008185466194853e-22,1.0691892689926868e-15,6.58133414101442e-15,4.2221010630147227e-17,3.2847024713477246e-09,1.3373000490801182e-09,9.679025085008167e-11,8.914374946025481e-11,7.251900307278816e-09,3.2845731805117035e-05,7.212292883635211e-09,1.8503538966008864e-07,2.8053596361394575e-09,7.300645458128642e-12,1.6071413578957333e-09,8.923264948871057e-15,2.512701348087774e-18,8.407899422405039e-14,1.1971768733750224e-11,5.104765817481702e-10,7.156478005328111e-11,0.7249301011439544,0.0,1.5428298921155992e-30,1.8081429159949955e-30,7.922867447430325e-19,5.0626463455626074e-18
0.02221875,2035.8602702457238,0.4280810415090343,0.0007345450426173829,0.00013897690017495649,0.0011215837894597114,0.01698902348575298,0.004315583387887909,0.1132970430568855,4.044954136551323e-06,2.210426349456749e-07,1.9599164262181724e-16,1.8669161948640736e-16,8.551206634934002e-16,8.684176186273242e-17,9.648210637089222e-15,1.5722726211258992e-14,0.021011764923803283,0.11744072935361283,2.108421764789925e-08,8.319433833295667e-11,3.9255263246399406e-15,6.580696132780407e-17,2.5297524021303415e-16,1.2245563093097507e-18,1.7097824700453874e-16,3.0354355423761097e-19,2.4262404330447763e-18,2.704065335796188e-22,1.1034963039741346e-23,1.3091270192787473e-16,8.066771223553097e-16,4.96849869581631e-18,3.303066801689537e-09,1.2497712573425054e-09,8.915547828068807e-11,8.404413019217268e-11,6.8387636844386995e-09,3.388707861456358e-05,7.499069643129277e-09,1.857331690093851e-07,2.774577742876002e-09,3.4365112514117107e-12,7.565575557832787e-10,3.799714666921795e-15,3.742304011328593e-19,2.432842255168476e-14,6.033672940051667e-12,2.7063672216785786e-10,3.6130649929690665e-11,0.72491236718267,0.0,7.962591525449596e-32,3.4632313431781404e-32,8.046835044055283e-20,4.463341608743135e-19
0.0223125,2045.330673305391,0.4280810415090343,0.0007154601236694812,0.00013048585358775585,0.0010606304508804071,0.016534005866613254,0.004244645247892104,0.11367276818231671,3.819349680833273e-06,2.1085598908615848e-07,7.350300257585683e-17,5.583008653957594e-17,2.014312941567222e-16,2.0133163763670978e-17,1.8117851608742593e-15,2.0777532160556924e-15,0.020597952201311387,0.11810629915037686,1.9247207720049024e-08,7.92563180143356e-11,3.299392780641606e-15,4.9895031157126915e-17,1.0562003794146778e-16,1.397655023770484e-19,1.9578620795504104e-17,2.4727309686503016e-20,1.9891269778302495e-19,2.090552878806001e-23,8.776970862366792e-25,1.7190882940928065e-17,1.0403374196513262e-16,6.0734384057991725e-19,3.3275943533166607e-09,1.175814942188137e-09,8.540625152972228e-11,8.266792000904714e-11,6.463854757495832e-09,3.489615654416102e-05,7.785863247828629e-09,1.8641072445947362e-07,2.746772313726801e-09,1.6484555378912765e-12,3.63132309948063e-10,1.660240089998784e-15,1.0997954782429252e-19,7.354824335554463e-15,3.0942336021531264e-12,1.5190700281448935e-10,1.9296597654777258e-11,0.724898598627023,0.0,8.41123798007663e-33,7.92588868107234e-34,8.825304100486313e-21,4.096706789814288e-20
0.02240625,2053.990156190581,0.4280810415090343,0.0006974847712721833,0.0001228729196653174,0.0010054629222458898,0.016115230436467214,0.004175583577002935,0.1140211497457513,3.6180484395320692e-06,2.0184063686357332e-07,4.141415744111465e-17,3.595903892141071e-17,1.057709008805659e-16,1.0444508708013808e-17,7.450325477825434e-16,3.7651884923855266e-16,0.02021608896301374,0.11871896405971351,1.765523343853377e-08,7.573335990613452e-11,2.899466147985888e-15,4.320756414759647e-17,8.064248501567527e-17,1.6605763207862095e-20,2.336449250134894e-18,2.0965428765023868e-21,1.6820226236325224e-20,1.6801164684676766e-24,8.256960643019897e-26,2.8246819897990212e-18,1.5445377709214448e-17,7.707641876471271e-20,3.354598581058073e-09,1.111838032153831e-09,8.354613596021203e-11,8.313941549395395e-11,6.123616749071027e-09,3.5876263175599863e-05,8.071937368652705e-09,1.870491082371553e-07,2.7208790312222787e-09,8.047485470517041e-13,1.7724934766051103e-10,7.42021241181565e-16,6.967517552558041e-20,2.3084517314143017e-15,1.614747797871524e-12,9.231598075243907e-11,1.1156054581752133e-11,0.7248872398499834,0.0,1.1670740596591592e-33,3.458158158447022e-35,1.1338607473568782e-21,3.904043560196996e-21
0.0225,2061.929459561253,0.4280810415090343,0.0006805877155902135,0.0001160301211274606,0.0009554230116188997,0.01572807806953925,0.004108695903876132,0.11434331346812658,3.4376295621549755e-06,1.9381025454131087e-07,2.850227852616473e-17,3.071045768382456e-17,8.434070568779679e-17,8.162446968397623e-18,5.443507322624368e-16,1.4309709858632677e-16,0.01985917104258237,0.11929059880161329,1.626555606254384e-08,7.25475627623988e-11,2.5790131302329036e-15,3.841163800586073e-17,7.189597463433735e-17,1.758441174468141e-21,2.486706755869725e-19,1.5446862799763214e-22,1.213796249192378e-21,1.2245978792495244e-25,1.4259189336030736e-26,8.6226112907509735e-19,3.523936071698774e-18,8.772646475716767e-21,3.3819869978019963e-09,1.055687714472825e-09,8.260888157703241e-11,8.45176814480375e-11,5.814477576546024e-09,3.6829777249971005e-05,8.356787612295107e-09,1.8763957337112253e-07,2.696439226392874e-09,3.934332612737004e-13,8.638121691228489e-11,3.3286416100189007e-16,5.84410363712102e-20,7.034509631968613e-16,8.469951491168902e-13,6.175204823753523e-11,7.103238061533558e-12,0.7248774150524665,0.0,1.758866074975677e-34,3.5469090680814286e-36,2.266351379884485e-22,3.260885684918545e-22
0.0226875,2075.856775244988,0.4280810415090343,0.0006499099418678173,0.00010435096032289328,0.0008690003729171491,0.015039271473016471,0.003982769974400365,0.11491249700531497,3.13054594006897e-06,1.802198521409235e-07,1.9752746028251747e-17,2.5908303050365662e-17,6.8159565753056e-17,6.287160940420444e-18,4.236703570121619e-16,9.646848043944288e-17,0.01920806988712743,0.12033076203814047,1.3980181161851342e-08,6.701654777935215e-11,2.0833457943992286e-15,3.113828183536167e-17,6.124745702114834e-17,1.182350054192742e-22,1.685767185227052e-20,5.836827721593491e-24,4.2305897391812604e-23,1.0240882136081514e-26,7.226989528306105e-27,5.469247144842171e-19,1.7419414339531454e-18,7.008447125622632e-22,3.4335623566529287e-09,9.622823165605664e-10,8.204043872009812e-11,8.851590133534953e-11,5.279457582722792e-09,3.866204021744542e-05,8.920396947588717e-09,1.8866551814568723e-07,2.6521079004978804e-09,1.3112424966165883e-13,2.8236182444106363e-11,9.36304020824485e-17,4.764277173510384e-20,1.285425687833696e-16,3.277495730630548e-13,4.1806645160715866e-11,4.4915741131663255e-12,0.7248611713450785,0.0,6.542696682553961e-37,4.019573970065976e-38,9.41123497614156e-23,1.463736864492956e-23
0.022875,2087.9360917995796,0.4280810415090343,0.0006226499074634728,9.466947771079212e-05,0.0007961589341379708,0.014431185350548268,0.0038657968427345778,0.11540687624382316,2.8751436257869626e-06,1.68952406786324e-07,1.644624149995873e-17,2.2530842801738022e-17,5.730054071016546e-17,5.054943858021628e-18,3.4685093100545493e-16,7.990236524359806e-17,0.01861583829013645,0.12127631574844708,1.2164721724032986e-08,6.230470436160121e-11,1.7147881767690878e-15,2.5723697651366404e-17,5.311884432875534e-17,3.057243890802209e-23,4.3679005588753986e-21,5.54357925538591e-25,1.7772778879408856e-24,5.749044837790073e-27,5.716146952971494e-27,4.729912867843423e-19,1.4000716394822784e-18,2.249130856313325e-22,3.480517425333499e-09,8.866445330697327e-10,8.19756897345146e-11,9.292052888834397e-11,4.829067945594487e-09,4.041909640217478e-05,9.477902447372472e-09,1.8948560357797587e-07,2.6111508470715977e-09,5.2785218367680934e-14,1.0729444985779655e-11,3.106990646892341e-17,4.018365866131789e-20,2.820365590435194e-17,1.5928454953702557e-13,3.6509871326102245e-11,3.734451614038565e-12,0.7248468227988366,0.0,2.128512183707616e-39,3.65944961832874e-40,6.550158839869683e-23,1.6056488543934051e-24
0.0230625,2098.5030000547004,0.4280810415090343,0.0005983264912052927,8.655171456660694e-05,0.0007341958093300214,0.013890317050028049,0.0037574883004866675,0.11583894318363566,2.6602619784603913e-06,1.5946222709838203e-07,1.4933064702713795e-17,1.9903953866238676e-17,4.9127100501201865e-17,4.164899774611505e-18,2.9034702588563414e-16,6.850557530319981e-17,0.018074060238744624,0.12214106885522871,1.0700095349795099e-08,5.824011514583416e-11,1.434351349233837e-15,2.1591589889876543e-17,4.6641417195394386e-17,2.331212379244185e-23,3.367340211740337e-21,2.8383311698553187e-25,2.5128647009622545e-25,4.855609700968527e-27,4.730569972763042e-27,4.25166648298306e-19,1.1966752472613691e-18,1.848966223113398e-22,3.5212726493066264e-09,8.244414112140281e-10,8.210582752688382e-11,9.740567674950554e-11,4.446450345601653e-09,4.210949479471297e-05,1.0028302783284355e-08,1.9011551524777336e-07,2.5734338588872217e-09,2.8397964965082288e-14,5.247545919840862e-12,1.3439163056385591e-17,3.454454806146051e-20,9.197660520352405e-18,1.0534501754513368e-13,3.597005085253449e-11,3.5425977328772694e-12,0.7248338966558853,0.0,1.4001093259972095e-41,4.563036837663943e-42,4.9171998158779376e-23,8.236395319282408e-25
0.02325,2107.7982188293668,0.4280810415090343,0.0005765356561595372,7.967770414398475e-05,0.0006810696046036055,0.013407230810830598,0.003657366222844479,0.11621830934261322,2.4778471246929294e-06,1.5137271714213006e-07,1.411033018661753e-17,1.7784581056849093e-17,4.277395328663217e-17,3.501214284180756e-18,2.474144034468132e-16,5.985134538117746e-17,0.017577314542128256,0.12293372295885231,9.503499787054352e-09,5.470126540960345e-11,1.2169284883712074e-15,1.8378108701673633e-17,4.138649372783146e-17,2.0922616881606787e-23,3.0652948633263983e-21,2.223930616254425e-25,1.608416760187082e-25,4.234128562604061e-27,3.989544722742689e-27,3.8723124891871697e-19,1.0412883724904342e-18,1.736499570352047e-22,3.5551209454962327e-09,7.726262341302865e-10,8.232624943799804e-11,1.0185734819461127e-10,4.118754529447104e-09,4.3738524378739195e-05,1.0570389518548165e-08,1.9057913678405967e-07,2.53886858317561e-09,2.0363941198985053e-14,3.4492010316551516e-12,7.900053032719311e-18,3.0126101409908744e-20,5.4060922216079535e-18,8.973830435933024e-14,3.701909207668988e-11,3.526743484934101e-12,0.7248221835025506,0.0,4.894204132220735e-42,1.0518332199257963e-42,3.802245073866331e-23,6.3474561140885725e-25
